Institute Name,Branch Name,Category,Gender,Closing Rank,Tuition Fee,Affiliated To
KHAMMAM INST OF TECHNOLOGY AND SCIENCE,MECHANICAL ENGINEERING,BC_C,BOYS,156840,65000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,CIVIL ENGINEERING,BC_C,BOYS,66514,72000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_C,BOYS,117706,72000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,104568,72000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,85233,72000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,67644,72000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_C,BOYS,121484,72000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,156840,72000,JNTUH
KASIREDDY NARAYANAREDDY COLL ENGG RES,MECHANICAL ENGINEERING,BC_C,BOYS,55246,72000,JNTUH
KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,BC_C,BOYS,99897,90000,JNTUH
KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,100017,90000,JNTUH
KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,71109,90000,JNTUH
KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,94396,90000,JNTUH
KOMMURI PRATAP REDDY INST OF TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,100466,90000,JNTUH
Institute Name,Branch Name,BC_C,BOYS,BC_C BOYS,Tuition Fee,"TS
Affiliated To"
KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BC_C,BOYS,138437,90000,JNTUH
KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,CIVIL ENGINEERING,BC_C,BOYS,156840,90000,JNTUH
KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,78509,90000,JNTUH
KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,COMPUTER SCIENCE AND ENGINEERING (IOT),BC_C,BOYS,156840,90000,JNTUH
KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,129943,90000,JNTUH
KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,65260,90000,JNTUH
KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,INFORMATION  TECHNOLOGY,BC_C,BOYS,156840,90000,JNTUH
KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,MECHANICAL ENGINEERING,BC_C,BOYS,124784,90000,JNTUH
K U COLLEGE OF ENGG  KOTHAGUDEM,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,52872,35000,KU
K U COLLEGE OF ENGG  KOTHAGUDEM,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,55849,35000,KU
K U COLLEGE OF ENGG  KOTHAGUDEM,MINING ENGINEERING,BC_C,BOYS,57794,35000,KU
K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,37742,70000,KU
K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,34030,70000,KU
K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,156840,70000,KU
K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE,INFORMATION  TECHNOLOGY,BC_C,BOYS,89646,70000,KU
K U COLLEGE OF ENGG  KOTHAGUDEM - SELF FINANCE,MINING ENGINEERING,BC_C,BOYS,156840,70000,KU
KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,CIVIL ENGINEERING,BC_C,BOYS,49510,70000,KU
KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,22322,70000,KU
KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,17343,35000,KU
KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,25956,35000,KU
Institute Name,Branch Name,BC_C,BOYS,BC_C BOYS,Tuition Fee,"TS
Affiliated To"
KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,47815,35000,KU
KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,INFORMATION  TECHNOLOGY,BC_C,BOYS,67279,70000,KU
KU COLLEGE OF ENGINEERING  AND TECHNOLOGY,MECHANICAL ENGINEERING,BC_C,BOYS,64926,35000,KU
MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,156840,72000,JNTUH
MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,149671,72000,JNTUH
MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,103176,72000,JNTUH
MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_C,BOYS,114447,72000,JNTUH
MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS),CIVIL ENGINEERING,BC_C,BOYS,82491,100000,OU
MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS),COMPUTER ENGINEERING,BC_C,BOYS,29249,100000,OU
MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,112745,100000,OU
MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,15448,100000,OU
MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,30749,100000,OU
MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,58051,100000,OU
MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS),INFORMATION TECHNOLOGY,BC_C,BOYS,52209,100000,OU
MATRUSRI ENGINEERING COLLEGE ( AUTONOMOUS),MECHANICAL ENGINEERING,BC_C,BOYS,95766,100000,OU
METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BC_C,BOYS,62351,78000,OU
METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,BC_C,BOYS,156840,78000,OU
METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,41739,78000,OU
METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,88880,78000,OU
METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,92764,78000,OU
METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,133605,78000,OU
METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,BC_C,BOYS,125803,78000,OU
Institute Name,Branch Name,BC_C,BOYS,BC_C BOYS,Tuition Fee,"TS
Affiliated To"
MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,BC_C,BOYS,40409,160000,JNTUH
MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND BUSINESS SYSTEM,BC_C,BOYS,9659,160000,JNTUH
MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,43994,160000,JNTUH
MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,27745,160000,JNTUH
MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,8338,160000,JNTUH
MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,62234,160000,JNTUH
MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,23567,160000,JNTUH
MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),INFORMATION  TECHNOLOGY,BC_C,BOYS,9420,160000,JNTUH
MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),MECHANICAL (MECHTRONICS) ENGINEERING,BC_C,BOYS,54910,160000,JNTUH
MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,BC_C,BOYS,101754,160000,JNTUH
MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),METALLURGY AND MATERIAL ENGINEERING,BC_C,BOYS,78644,160000,JNTUH
MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,95935,57200,MGUN
MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_C,BOYS,140141,57200,MGUN
MGU COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,65765,57200,MGUN
MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,AERONAUTICAL ENGINEERING,BC_C,BOYS,76409,70000,JNTUH
MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,CIVIL ENGINEERING,BC_C,BOYS,156840,70000,JNTUH
MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,39370,70000,JNTUH
MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,46035,70000,JNTUH
MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,96816,70000,JNTUH
MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,93199,70000,JNTUH
MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,INFORMATION  TECHNOLOGY,BC_C,BOYS,120870,70000,JNTUH
MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,MECHANICAL ENGINEERING,BC_C,BOYS,127324,70000,JNTUH
Institute Name,Branch Name,BC_C,BOYS,BC_C BOYS,Tuition Fee,"TS
Affiliated To"
M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),AERONAUTICAL ENGINEERING,BC_C,BOYS,48349,110000,JNTUH
M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,74905,110000,JNTUH
M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,59671,110000,JNTUH
M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,BC_C,BOYS,25878,110000,JNTUH
M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,88843,110000,JNTUH
M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,64033,110000,JNTUH
M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,66547,110000,JNTUH
M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),INFORMATION  TECHNOLOGY,BC_C,BOYS,30839,110000,JNTUH
M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,BC_C,BOYS,45114,110000,JNTUH
MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),AERONAUTICAL ENGINEERING,BC_C,BOYS,40512,110000,JNTUH
MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_C,BOYS,60952,110000,JNTUH
MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,50365,110000,JNTUH
MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,45588,110000,JNTUH
MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,BC_C,BOYS,34981,110000,JNTUH
MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,138192,110000,JNTUH
MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGINEERING,BC_C,BOYS,61265,110000,JNTUH
MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,89406,110000,JNTUH
MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,BC_C,BOYS,70055,110000,JNTUH
MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT  (AUTONOMOUS),CIVIL ENGINEERING,BC_C,BOYS,102025,100000,JNTUH
MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT  (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_C,BOYS,56137,100000,JNTUH
MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT  (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,40870,100000,JNTUH
MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT  (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,81780,100000,JNTUH
MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT  (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,34558,100000,JNTUH
Institute Name,Branch Name,BC_C,BOYS,BC_C BOYS,Tuition Fee,"TS
Affiliated To"
MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT  (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,75888,100000,JNTUH
MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT  (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,99890,100000,JNTUH
MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT  (AUTONOMOUS),INFORMATION  TECHNOLOGY,BC_C,BOYS,66164,100000,JNTUH
MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT  (AUTONOMOUS),MECHANICAL ENGINEERING,BC_C,BOYS,156840,100000,JNTUH
MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,64502,60000,JNTUH
MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_C,BOYS,113598,60000,JNTUH
MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,BC_C,BOYS,55954,60000,JNTUH
MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,104179,75000,JNTUH
MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,47198,75000,JNTUH
MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_C,BOYS,104809,75000,JNTUH
MALLA REDDY COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,122930,80000,JNTUH
MALLA REDDY COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,58179,80000,JNTUH
MALLA REDDY COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,45735,80000,JNTUH
MALLA REDDY COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,56600,80000,JNTUH
MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),CIVIL ENGINEERING,BC_C,BOYS,74120,115000,JNTUH
MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,61207,115000,JNTUH
MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,42836,115000,JNTUH
MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND INFORMATION  TECHNOLOGY,BC_C,BOYS,26146,115000,JNTUH
Institute Name,Branch Name,BC_C,BOYS,BC_C BOYS,Tuition Fee,"TS
Affiliated To"
MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,92243,115000,JNTUH
MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (IOT),BC_C,BOYS,117424,115000,JNTUH
MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,39901,115000,JNTUH
MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,59783,115000,JNTUH
MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),INFORMATION TECHNOLOGY,BC_C,BOYS,129725,115000,JNTUH
MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MECHANICAL ENGINEERING,BC_C,BOYS,134266,115000,JNTUH
MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MINING ENGINEERING,BC_C,BOYS,80883,115000,JNTUH
MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,CIVIL ENGINEERING,BC_C,BOYS,98238,70000,JNTUH
MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_C,BOYS,46429,70000,JNTUH
MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,54955,70000,JNTUH
MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,102279,70000,JNTUH
MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,95085,70000,JNTUH
MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,COMPUTER SCIENCE AND ENGINEERING (IOT),BC_C,BOYS,70413,70000,JNTUH
MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,156840,70000,JNTUH
MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,71369,70000,JNTUH
MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,INFORMATION  TECHNOLOGY,BC_C,BOYS,53002,70000,JNTUH
MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MECHANICAL ENGINEERING,BC_C,BOYS,72778,70000,JNTUH
MALLAREDDY INST OF TECHNOLOGY AND SCI (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,49851,80000,JNTUH
MALLAREDDY INST OF TECHNOLOGY AND SCI (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,122152,80000,JNTUH
MALLAREDDY INST OF TECHNOLOGY AND SCI (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,69231,80000,JNTUH
MALLAREDDY INST OF TECHNOLOGY AND SCI (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,63833,80000,JNTUH
ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BC_C,BOYS,64195,100000,JNTUH
ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),CIVIL ENGINEERING,BC_C,BOYS,156840,100000,JNTUH
Institute Name,Branch Name,BC_C,BOYS,BC_C BOYS,Tuition Fee,"TS
Affiliated To"
ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,57950,100000,JNTUH
ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,102171,100000,JNTUH
ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION  ENGINEERING,BC_C,BOYS,87600,100000,JNTUH
ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,144312,100000,JNTUH
ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),INFORMATION TECHNOLOGY,BC_C,BOYS,114727,100000,JNTUH
MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),BC_C,BOYS,117166,80000,JNTUH
MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,102949,80000,JNTUH
MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,101339,80000,JNTUH
MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND INFORMATION  TECHNOLOGY,BC_C,BOYS,98185,80000,JNTUH
MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,116903,80000,JNTUH
MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_C,BOYS,156840,80000,JNTUH
MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,133814,80000,JNTUH
M V S R ENGINEERING COLLEGE (AUTONOMOUS),CSE (IoT AND CYBER SECURITY INCLUDING BLOCK CHAIN TECHNOLOGY),BC_C,BOYS,92349,130000,OU
M V S R ENGINEERING COLLEGE (AUTONOMOUS),CIVIL ENGINEERING,BC_C,BOYS,69269,130000,OU
M V S R ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),BC_C,BOYS,11312,130000,OU
M V S R ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,19008,130000,OU
M V S R ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,BC_C,BOYS,12159,130000,OU
M V S R ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,8253,130000,OU
M V S R ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGINEERING,BC_C,BOYS,20795,130000,OU
M V S R ENGINEERING COLLEGE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,28778,130000,OU
M V S R ENGINEERING COLLEGE (AUTONOMOUS),INFORMATION  TECHNOLOGY,BC_C,BOYS,115643,130000,OU
M V S R ENGINEERING COLLEGE (AUTONOMOUS),MECHANICAL ENGINEERING,BC_C,BOYS,72574,130000,OU
NEIL GOGTE INST OF TECHNOLOGY,COMPUTER SCIENCE,BC_C,BOYS,21864,90000,OU
NEIL GOGTE INST OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,54277,90000,OU
NEIL GOGTE INST OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,13659,90000,OU
